idx	Title	Content 
2	1945年（民34年，35歲） 8月25日　土	十點開廠務會議，議題的中心是廠的保衛問題。是不是請先遣軍派一中隊駐廠好，談論中蕭副科長來報告八路軍六十多人已經進廠，唐山廠的空氣很緊張，趕快對華新日軍與高射砲隊求援助，後來聽說（原稿缺）
2	1945年（民34年，35歲） 9月7日　金	下午與趙廠長回科，張新市長去談些唐市之治安問題，晚上覺得身體不大舒服。
2	1945年（民34年，35歲） 9月8日　土	早晨工人不領工錢，因誤會而起，經周部長、趙廠長說明方息，十點照例開廠務會議，下午因發燒沒得上班。
2	1945年（民34年，35歲） 9月10日　月	下午帶淑英看唐山市街，滿街都是青天白日旗，祖國光復的實況展開於眼前，下午五點拜訪林廠長，在他公館與徐弗庵見三個人談關於八路軍接洽事宜。
2	1945年（民34年，35歲） 9月11日　火－9月17日　月	家裡還沒做好過冬的準備，但天氣轉涼，寒氣逼人，連三個孩子與我都感冒了，今天趁公務前往天津、北京出差。猶豫是不是該將麻袋等得到的錢共計160萬圓，換成股票或其他東西，決定研究天津、北京情勢後再作打算，這也成為我出差的目的之一。火車過十二點從唐山出發，下午到達唐山〔天津〕，經過合豐找三連兄、甲斐兄，驚於情勢之瞬息萬變。和平的到來，物價跟著暴跌，別說是合豐行，就連一般商人也遭到莫大打擊，實際上倒閉者不在少數。過去業績輝煌的合豐行如今也受打擊，實在是遺憾萬千。晚上在三連兄家吃晚餐，討論今後合豐的去向，以及我們的政治立場，特別是回歸祖國後的故鄉施政問題以及平津同鄉會等問題。12日早上與袁、陳總協理具體報告8月15日以後工廠周邊的治安狀況以及治安工作。研究討論解散華系警備隊以及如何處理日本警備隊，還有煤炭不足下的工廠生產方針。總協理看起來與平常大不相同，稍稍顯得消極。之後才知道袁總理苦於日本敗退後的政治立場，擔心自身難保。聽說陳協理則是把從開發拿到的金子全投去買股票，對公司造成莫大的損害，使他難過得無精打采。氣氛少了往日的溫暖。晚上造訪李金源，得知啟興也遭到龐大的損失，這才查覺到一切商業都告失敗。但由於世界和平的到來，特別是對故鄉從此解放、重回祖國懷抱一事充滿喜悅，雖然悲傷，但還不至於太過難過。13日早上的快車回到久違三個月的北平，馬上前往辦公處聽沙處長報告辦公處在和平到來之後的狀況。最擔心的水泥價格終於全部結算清楚，小學的設立也順利進行，喜不自勝。唯獨第一四半期的預定價格與結算價格相差甚多，還有三千四百萬尚未回收，決定自己著手處理。14日先去開發找木村主幹與大島理事，之後15日前往川上課長家拜訪，請求諒解、做了大體支付的約定後告辭。之後回辦公室與幼呈君繼續努力剩下部分。一個星期中常被沙處長、吳姊夫、京屋君等邀請吃飯，在沙處長家與周協理等許多他的舊識見面，閒談時事。在吳姊夫家與中屋女史認識，看到她苦於處理龐大資產，讓我不免對她產生一絲同情。在京屋家見到許多同鄉，討論回歸祖國後的故鄉政治問題與同鄉會狀況。有一家從張家口前來避難，我安排他們在七條的家裡落腳，與劉會長見面兩次討論啟興問題，決定賣掉權利並解散啟興，並將日後工作委託幼呈兄處理。
2	1945年（民34年，35歲） 9月18日　火	在舉國慶祝勝利聲中，第十回次的「九一八」紀念又來臨了，這一個國恥紀念，充滿了無數的血污，在我國近代史中，算是一件最痛苦的事，今天吾們以勝利復興奮發的心情，來紀念這個慘痛可悲的日子，實在使人生出無限的感慨，在勝利聲中紀念國恥，才是一件有意義的事。況且，我們的勝利，是從艱難中得來的。國恥給我們帶來了艱苦，但由是卻助成了我們的勝利，「九一八」是我們的國恥中最沉痛的一頁，也是我們獲得勝利的一個重大的階梯。早晨十一點帶母親、璃莉、張媽乘402快車回唐，路中因火車常停覺得很大的不安，好在火車誤兩個鐘頭到唐，平安到家，一家團欒之樂，真快樂。
2	1945年（民34年，35歲） 9月19日　水	弗庵今早到平，昨晚想我不在中，他與八路軍連絡的工作報告甚細，覺得很滿意。今天對趙、杜二位報告在平、津所接洽的一切事宜。中秋前夜的月亮真美，徘徊於小園花間，思想這幾年之經過，好似走馬燈一樣，最高興的還是日本帝國主義崩壞了，恢復自由了，很想回故鄉與親戚、朋友慶祝我們的前途。
2	1945年（民34年，35歲） 9月20日　木	華年如流，又是中秋節了，在故國勝利的中秋節覺得特別興奮，早晨訪問李三爺去，跟他談些和平以後的感想，並託他對賈開灤醫務部長採用蘇女士為開灤醫院護士。午下〔下午〕初次攜淑英到野外慢〔漫〕步，十七時陰雨又下了，因此中秋之明月被秋雨遮蔽。母親不管有月亮沒有月亮，在食堂以中秋餅、水果等供月，晚飯後全家團圓，吃雞蛋糕慶祝中秋節。
2	1945年（民34年，35歲） 9月21日　金	今天接到幼呈兄來信，啟興以原本出賣，沒有損失，接這一封信使我相當滿足，二十一點陶科長來訪，談些關於駐廠巡查之越軌行動，真叫痛恨。十六夜的月亮是多麼美麗啊！因昨夜下雨，改為今宵觀月吃月餅。
2	1945年（民34年，35歲） 9月22日　土	昨夜九點八路軍也到新石坑摘走兩個馬達，來的有七、八十人，也無法抵抗，今天在廠務會議研究辦法，下午又到新石坑實地調查，調查的結果決定與八路方面疏通，請他們不要破壞工作，以免停廠之交涉，下午七點到李公館被賈大夫請，有進兄、母、妹、溪如同餐，談些和平前之中日問題。今天吃西餐覺得很好吃，吃、喝、談都覺得很有意思。
2	1945年（民34年，35歲） 9月23日　日	早晨七點，八路軍混著工人進來十個，命令巡查科、日系警備隊都武裝，如果對方放槍擾亂，我方也武力抵抗，同時連絡1414部隊、唐山防衛司令、唐山警察總隊第四分署，不久各關係機關都派兵警，一共三百多人來廠，然而匪人經早已逃走了。午飯在李公館，廠裡同人慶祝戰勝聚餐。下午與趙廠長到防衛司令部見康司令、任參謀長、馬參謀課長，又到唐山警察總隊見姜隊長，道謝今早派兵警，同時研究以後廠裡的警備方案。
2	1945年（民34年，35歲） 9月24日　月	上午與中島隊中島大尉接洽日軍駐在東門事項，對他印象不很好，同時姜警察總隊長來訪，調查西山砲樓並廠裡戒備事宜，打算派二十名警察來保護砲樓，請他到家吃便飯。
2	1945年（民34年，35歲） 9月25日　火	今天日軍中島隊開四十名駐廠東門，隊長江頭少尉來致敬，這種廠裡之治安大概可以隱定。淑英這幾天又發燒得厲害。
2	1945年（民34年，35歲） 9月26日　水	早晨八點與徐副部長弗庵君以朱龍引導到馬家溝會見八路軍宋秘書敏之、鄧輝二君，今天冒這幾個危，親身臨八路軍勢力地，一來是為求八路軍對啟新之立場諒解，二來是21日為八路軍所摘走之馬達要求退還，我們是十點到馬家溝礦，他們也同時到，跟八路軍二位談的很投心滿足，過去以為八路只有破壞，一接近他們才知道他們八年來的苦?，他們的熱情，他們的正義觀，他們的愛民思想，使我不單對他們一點不覺害怕，而且對他們尊敬對他們和靄〔譪〕，一直談到下午三點半。過去學生時代自高等學校以至到大學一年差不多的學生生活都過於研究社會科學，馬克思、列寧主義，尤其資本論，然而大學一畢業，環境所迫，進滿鐵，至於沒有機會接近共產主義的任何機會，如今與八路軍、與正式的中國共產黨的正式黨員初次見面，覺得他們的理想與自己的理想很相近。未去以前當然有很多的顧慮，然而與他們一談真覺心滿意足，更覺得八路軍並不是什麼可怕的存在，反而可以親近的。下午六點多鐘回家，陳姊夫、蘇小姐都今天回來，宋、鄧二君送我幾本書，晚上就看下去。
2	1945年（民34年，35歲） 9月27日　木	早晨對趙、杜兩兄報告昨天與八路軍接洽情形。今天寫信給幼呈君，使解散啟興公司。自覺自己不是一個買賣人，所做的買賣都失敗，很覺詫異，好在這次沒有賠本。蘇小姐今天到開灤，被採用了。
2	1945年（民34年，35歲） 9月28日　金	宗仁今天又發燒了。日系警備隊本來說九月底就要解散，因種種關係又得延長，按最近唐山周圍的治安狀態還想暫時留他們，下午七點得到消息，說八路軍在唐山西北十幾里地，有進攻唐山的意思，就與各關係方面連絡，九點槍聲又響了，而且聽的很近，夜裡廢袋場又來了四、五十個土匪，巡查科打幾槍，土匪就跑了。
2	1945年（民34年，35歲） 9月29日　土	在廠務會議報告唐山周圍之一般治安狀況，現在八路軍包圍唐市，市內治安軍、雜軍、警察又滿市，如果八路軍外攻，市內之雜兵警一定趁著機會掠奪無疑，唐市之治安的現狀頗為虞〔疑〕慮。下午帶徐副局長到麻袋廠住宅調查昨夜之惱匪始末，並研究對策。
2	1945年（民34年，35歲） 9月30日　日	早晨中平顧問來訪，討論日系警備隊解散辦法，他提出給退職金28萬，表明只要袁總理答應，我沒有意思。今天把毛澤東作的《聯合政府》一書看完，這本書就是他的政治主張，即是中國共產黨的綱領，覺得他們的政治見解很可以贊同共盟。下午帶淑英拜訪杜副廠長，外面的情報又是相當緊張，晚飯在家宴別中平顧問，對他並不喜歡，可是過去幾個月也時常往來，尤其他是一個亡國的老頭兒。
2	1945年（民34年，35歲） 10月1日　月	今天又是降雨。中共軍的一部分，今天飛到唐山。
2	1945年（民34年，35歲） 10月2日　火	濱田君來訪，報告日系警備隊的解散問題並報告日軍之一部還想駐廠事宜。
2	1945年（民34年，35歲） 10月3日　水	這幾天的陰雨，以至到今天好不容易才青天白日，飛機是不少來，聽說這幾天之中，米軍〔美軍〕可以開到唐山。下午與趙廠長拜訪開灤王受培董事，商量交換煤六千瓩的問題，同時要求增加給廠的煤。因蘇小姐被開灤採用不來，到賈大夫那邊面談賠罪。
